10-08 14:57:31 ,1178439705 ,3159 ,1181 ,2304
10-08 14:57:31 ,1178439745 ,3162 ,1195 ,2295
10-08 14:57:31 ,1178439745 ,3162 ,1161 ,2302
10-08 14:57:31 ,1178439746 ,3162 ,1165 ,2289
10-08 14:57:31 ,1178439746 ,3158 ,1171 ,2295
10-08 14:57:31 ,1178439786 ,3165 ,1191 ,2310
10-08 14:57:31 ,1178439786 ,3159 ,1226 ,2298
10-08 14:57:31 ,1178439787 ,3166 ,1220 ,2316
10-08 14:57:31 ,1178439787 ,3169 ,1233 ,2284
10-08 14:57:31 ,1178439788 ,3176 ,1199 ,2289
10-08 14:57:31 ,1178439788 ,3175 ,1218 ,2260
10-08 14:57:31 ,1178439818 ,3170 ,1189 ,2256
10-08 14:57:31 ,1178439818 ,3169 ,1204 ,2246
10-08 14:57:31 ,1178439851 ,3166 ,1188 ,2255
10-08 14:57:31 ,1178439851 ,3166 ,1187 ,2254
10-08 14:57:31 ,1178439899 ,3161 ,1183 ,2269
10-08 14:57:31 ,1178439899 ,3167 ,1173 ,2292
10-08 14:57:31 ,1178439900 ,3163 ,1193 ,2287
10-08 14:57:31 ,1178439900 ,3169 ,1179 ,2312
10-08 14:57:31 ,1178439901 ,3165 ,1199 ,2288
10-08 14:57:31 ,1178439901 ,3164 ,1178 ,2304
10-08 14:57:31 ,1178439949 ,3162 ,1213 ,2289
10-08 14:57:31 ,1178439949 ,3161 ,1205 ,2294
10-08 14:57:31 ,1178439950 ,3163 ,1215 ,2282
10-08 14:57:31 ,1178439950 ,3164 ,1204 ,2282
10-08 14:57:31 ,1178439999 ,3172 ,1194 ,2277
10-08 14:57:31 ,1178439999 ,3170 ,1193 ,2272
10-08 14:57:31 ,1178440001 ,3172 ,1173 ,2284
10-08 14:57:31 ,1178440001 ,3169 ,1180 ,2276
10-08 14:57:31 ,1178440002 ,3173 ,1164 ,2293
10-08 14:57:31 ,1178440002 ,3170 ,1184 ,2278
10-08 14:57:31 ,1178440040 ,3167 ,1167 ,2291
10-08 14:57:31 ,1178440040 ,3162 ,1172 ,2280
10-08 14:57:31 ,1178440041 ,3166 ,1166 ,2296
10-08 14:57:31 ,1178440041 ,3174 ,1184 ,2285
10-08 14:57:31 ,1178440076 ,3179 ,1180 ,2297
10-08 14:57:31 ,1178440076 ,3181 ,1169 ,2298
10-08 14:57:31 ,1178440077 ,3179 ,1146 ,2268
10-08 14:57:31 ,1178440077 ,3187 ,1126 ,2254
10-08 14:57:31 ,1178440078 ,3189 ,1144 ,2246
10-08 14:57:31 ,1178440078 ,3204 ,1183 ,2296
10-08 14:57:31 ,1178440120 ,3230 ,1255 ,2342
10-08 14:57:31 ,1178440120 ,3230 ,1313 ,2383
10-08 14:57:31 ,1178440169 ,3230 ,1363 ,2373
10-08 14:57:31 ,1178440169 ,3296 ,1325 ,2351
10-08 14:57:31 ,1178440171 ,3303 ,1275 ,2263
10-08 14:57:31 ,1178440171 ,3288 ,1159 ,2186
10-08 14:57:31 ,1178440195 ,3262 ,1044 ,2137
10-08 14:57:31 ,1178440195 ,3260 ,921 ,2125
10-08 14:57:31 ,1178440196 ,3265 ,822 ,2156
10-08 14:57:31 ,1178440196 ,3278 ,822 ,2241
10-08 14:57:31 ,1178440224 ,3263 ,822 ,2355
10-08 14:57:31 ,1178440224 ,3242 ,822 ,2409
10-08 14:57:31 ,1178440226 ,3229 ,860 ,2420
10-08 14:57:31 ,1178440226 ,3239 ,851 ,2341
10-08 14:57:31 ,1178440259 ,3273 ,847 ,2224
10-08 14:57:31 ,1178440259 ,3306 ,798 ,2075
10-08 14:57:31 ,1178440289 ,3294 ,722 ,2011
10-08 14:57:31 ,1178440289 ,3235 ,593 ,2011
10-08 14:57:31 ,1178440290 ,3183 ,471 ,2267
10-08 14:57:31 ,1178440290 ,3155 ,380 ,2143
10-08 14:57:31 ,1178440327 ,3147 ,330 ,2236
10-08 14:57:31 ,1178440327 ,3156 ,305 ,2285
10-08 14:57:31 ,1178440328 ,3175 ,250 ,2302
10-08 14:57:31 ,1178440328 ,3199 ,216 ,2243
10-08 14:57:31 ,1178440358 ,3236 ,232 ,2229
10-08 14:57:31 ,1178440358 ,3262 ,391 ,2223
10-08 14:57:31 ,1178440394 ,3285 ,558 ,2247
10-08 14:57:31 ,1178440394 ,3299 ,678 ,2247
10-08 14:57:31 ,1178440435 ,3332 ,698 ,2217
10-08 14:57:31 ,1178440435 ,3368 ,656 ,2196
10-08 14:57:31 ,1178440436 ,3371 ,609 ,2193
10-08 14:57:31 ,1178440436 ,3356 ,541 ,2206
10-08 14:57:31 ,1178440437 ,3325 ,507 ,2193
10-08 14:57:31 ,1178440437 ,3300 ,472 ,2198
10-08 14:57:31 ,1178440479 ,3296 ,534 ,2199
10-08 14:57:31 ,1178440479 ,3332 ,651 ,2241
10-08 14:57:31 ,1178440480 ,3352 ,780 ,2270
10-08 14:57:31 ,1178440480 ,3340 ,824 ,2302
10-08 14:57:31 ,1178440518 ,3323 ,787 ,2301
10-08 14:57:31 ,1178440518 ,3328 ,720 ,2279
10-08 14:57:31 ,1178440519 ,3317 ,639 ,2273
10-08 14:57:31 ,1178440519 ,3296 ,600 ,2309
10-08 14:57:31 ,1178440520 ,3284 ,633 ,2396
10-08 14:57:31 ,1178440520 ,3267 ,647 ,2414
10-08 14:57:32 ,1178440556 ,3285 ,659 ,2364
10-08 14:57:32 ,1178440556 ,3317 ,767 ,2279
10-08 14:57:32 ,1178440557 ,3371 ,824 ,2224
10-08 14:57:32 ,1178440557 ,3381 ,850 ,2177
10-08 14:57:32 ,1178440604 ,3337 ,883 ,2187
10-08 14:57:32 ,1178440604 ,3300 ,883 ,2212
10-08 14:57:32 ,1178440637 ,3259 ,753 ,2235
10-08 14:57:32 ,1178440637 ,3211 ,628 ,2241
10-08 14:57:32 ,1178440640 ,3170 ,705 ,2194
10-08 14:57:32 ,1178440640 ,3176 ,821 ,2134
10-08 14:57:32 ,1178440666 ,3222 ,859 ,2083
10-08 14:57:32 ,1178440666 ,3279 ,969 ,2073
10-08 14:57:32 ,1178440667 ,3290 ,1100 ,2065
10-08 14:57:32 ,1178440667 ,3245 ,1122 ,2067
10-08 14:57:32 ,1178440697 ,3192 ,1151 ,2038
10-08 14:57:32 ,1178440697 ,3156 ,1145 ,1996
